"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "AUC" "Youden" "YoudenSensitivity" "YoudenSpecificity" "TPR" "TNR" "MAE" "Runtime" "TrainingTime" "TestTime" "VarSelected"
"421" "FULL" 25 3 0.12 0 1 0 0.8595 0.868868868868869 0.85014985014985 0.719134868796031 0.859509359509359 0.537943839135429 0.842157842157842 0.87987987987988 0.85014985014985 0.868868868868869 0.190110781034721 0 0.0899999999999181 0.0300000000002001 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"422" "GAMMA_BACK" 3 3 1 1 1 1 0.8625 0.868868868868869 0.856143856143856 0.725064569034745 0.862506362506362 0.485903121566908 0.865134865134865 0.866866866866867 0.856143856143856 0.868868868868869 0.189793640972696 6.83999999999992 0.0699999999999363 0.00999999999999091 "x1;x2;x3"
"423" "GAMMA_BF" 3 3 1 1 1 1 0.8625 0.868868868868869 0.856143856143856 0.725064569034745 0.862506362506362 0.485903121566908 0.865134865134865 0.866866866866867 0.856143856143856 0.868868868868869 0.189793640972696 0.259999999999991 0.0700000000001637 0 "x1;x2;x3"
"424" "GAMMA_FORW" 3 3 1 1 1 1 0.8625 0.868868868868869 0.856143856143856 0.725064569034745 0.862506362506362 0.485903121566908 0.865134865134865 0.866866866866867 0.856143856143856 0.868868868868869 0.189793640972696 0.25 0.0599999999999454 0 "x1;x2;x3"
"425" "LASSO" 3 3 1 1 1 1 0.8625 0.868868868868869 0.856143856143856 0.725064569034745 0.862506362506362 0.485903121566908 0.865134865134865 0.866866866866867 0.856143856143856 0.868868868868869 0.189793640972696 3.2800000000002 0.0799999999999272 0 "x1;x2;x3"
"426" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.853 0.856856856856857 0.849150849150849 0.706024650819611 0.853003853003853 0.375015605173075 0.908091908091908 0.805805805805806 0.849150849150849 0.856856856856857 0.196144755596868 11.3700000000001 0.0599999999999454 0.0200000000002092 "x1;x2"
"427" "STEP" 8 3 0.8 0.772727272727273 1 0.538305421923955 0.862 0.867867867867868 0.856143856143856 0.724055168668668 0.862005862005862 0.468824329274481 0.871128871128871 0.861861861861862 0.856143856143856 0.867867867867868 0.189775727690695 2.44999999999982 0.0799999999999272 0.0199999999999818 "x1;x2;x3;Noise14;Noise15;Noise1;Noise20;Noise12"
"428" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.7715 0.763763763763764 0.779220779220779 0.543053786826183 0.771492271492272 0.493380716568801 0.785214785214785 0.75975975975976 0.779220779220779 0.763763763763764 0.312723914635829 0.230000000000018 0.0599999999999454 0.0199999999999818 "x1"
"429" "SVM-RFE" 8 3 0.8 0.772727272727273 1 0.538305421923955 0.859 0.867867867867868 0.85014985014985 0.718121135011136 0.859008859008859 0.469347497682031 0.872127872127872 0.85985985985986 0.85014985014985 0.867867867867868 0.189528944062685 30.8900000000001 0.0600000000001728 0.0199999999999818 "Noise1;Noise12;Noise14;Noise15;Noise17;x1;x2;x3"
"430" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8495 0.826883910386965 0.871316306483301 0.699223912645855 0.849100108435133 0.545353302629439 0.854616895874263 0.852342158859471 0.871316306483301 0.826883910386965 0.21726690103825 0.169999999999845 0.0899999999999181 0.00999999999999091 "x1;x2"
"431" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8495 0.826883910386965 0.871316306483301 0.699223912645855 0.849100108435133 0.545353302629439 0.854616895874263 0.852342158859471 0.871316306483301 0.826883910386965 0.21726690103825 0.0999999999999091 0.0699999999999363 0.0199999999999818 "x1;x2"
"432" "FULL" 25 3 0.12 0 1 0 0.8525 0.821792260692464 0.882121807465619 0.705682828453013 0.851957034079042 0.531591110924245 0.871316306483301 0.85030549898167 0.882121807465619 0.821792260692464 0.207808787183872 0 0.0800000000001546 0.00999999999999091 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"433" "GAMMA_BACK" 23 3 0.2 0.0909090909090909 1 0.108893101296094 0.851 0.819755600814664 0.881139489194499 0.702708192048957 0.850447545004581 0.560403210655646 0.856581532416503 0.866598778004073 0.881139489194499 0.819755600814664 0.208070931342121 3.15000000000009 0.0800000000001546 0.0399999999999636 "x1;x2;x3;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"434" "GAMMA_BF" 23 3 0.2 0.0909090909090909 1 0.108893101296094 0.851 0.819755600814664 0.881139489194499 0.702708192048957 0.850447545004581 0.560403210655646 0.856581532416503 0.866598778004073 0.881139489194499 0.819755600814664 0.208070931342121 2.10000000000014 0.0799999999999272 0.0300000000002001 "x1;x2;x3;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"435" "GAMMA_FORW" 23 3 0.2 0.0909090909090909 1 0.108893101296094 0.851 0.819755600814664 0.881139489194499 0.702708192048957 0.850447545004581 0.560403210655646 0.856581532416503 0.866598778004073 0.881139489194499 0.819755600814664 0.208070931342121 2.05000000000018 0.0800000000001546 0.0299999999999727 "x1;x2;x3;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"436" "LASSO" 7 3 0.84 0.818181818181818 1 0.592156525463792 0.8595 0.831975560081466 0.886051080550098 0.719527105970786 0.859013320315782 0.525227049918189 0.87819253438114 0.85030549898167 0.886051080550098 0.831975560081466 0.208543714610216 2.28999999999996 0.0599999999999454 0.00999999999999091 "x1;x2;x3;Noise3;Noise14;Noise15;Noise18"
"437" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8495 0.826883910386965 0.871316306483301 0.699223912645855 0.849100108435133 0.545353302629439 0.854616895874263 0.852342158859471 0.871316306483301 0.826883910386965 0.21726690103825 10.3099999999999 0.0399999999999636 0.00999999999999091 "x1;x2"
"438" "STEP" 8 3 0.8 0.772727272727273 1 0.538305421923955 0.8565 0.827902240325866 0.884086444007859 0.713574022443994 0.855994342166862 0.584177878628688 0.854616895874263 0.876782077393075 0.884086444007859 0.827902240325866 0.208295794923598 2.55999999999995 0.0999999999999091 0.00999999999999091 "x1;x2;x3;Noise14;Noise15;Noise18;Noise3;Noise6"
"439" "SU" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8495 0.826883910386965 0.871316306483301 0.699223912645855 0.849100108435133 0.545353302629439 0.854616895874263 0.852342158859471 0.871316306483301 0.826883910386965 0.21726690103825 0.230000000000018 0.0599999999999454 0.0199999999999818 "x1;x2"
"440" "SVM-RFE" 13 3 0.6 0.545454545454545 1 0.354787437593449 0.8505 0.822810590631365 0.87721021611002 0.701483645162429 0.850010403370692 0.575990087693832 0.850687622789784 0.875763747454175 0.87721021611002 0.822810590631365 0.208571007267131 25.3700000000001 0.0599999999999454 0.0200000000002092 "Noise13;Noise14;Noise15;Noise17;Noise18;Noise21;Noise3;Noise5;Noise6;Noise7;x1;x2;x3"
"441" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8455 0.831219512195122 0.860512820512821 0.691565927106839 0.845866166353971 0.611371239999334 0.815384615384615 0.88390243902439 0.860512820512821 0.831219512195122 0.202314488717391 0.160000000000082 0.0499999999999545 0 "x1;x2"
"442" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8455 0.831219512195122 0.860512820512821 0.691565927106839 0.845866166353971 0.611371239999334 0.815384615384615 0.88390243902439 0.860512820512821 0.831219512195122 0.202314488717391 0.0899999999999181 0.0499999999999545 0 "x1;x2"
"443" "FULL" 25 3 0.12 0 1 0 0.856 0.839024390243902 0.873846153846154 0.712750737149815 0.856435272045028 0.532484178591103 0.867692307692308 0.851707317073171 0.873846153846154 0.839024390243902 0.193875245738397 0 0.0699999999999363 0.0500000000001819 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"444" "GAMMA_BACK" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8455 0.831219512195122 0.860512820512821 0.691565927106839 0.845866166353971 0.611371239999334 0.815384615384615 0.88390243902439 0.860512820512821 0.831219512195122 0.202314488717391 5.01999999999998 0.0499999999999545 0.0199999999999818 "x1;x2"
"445" "GAMMA_BF" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8455 0.831219512195122 0.860512820512821 0.691565927106839 0.845866166353971 0.611371239999334 0.815384615384615 0.88390243902439 0.860512820512821 0.831219512195122 0.202314488717391 0.190000000000055 0.0700000000001637 0.00999999999999091 "x1;x2"
"446" "GAMMA_FORW" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8455 0.831219512195122 0.860512820512821 0.691565927106839 0.845866166353971 0.611371239999334 0.815384615384615 0.88390243902439 0.860512820512821 0.831219512195122 0.202314488717391 0.200000000000045 0.0599999999999454 0 "x1;x2"
"447" "LASSO" 5 3 0.92 0.909090909090909 1 0.738548945875996 0.853 0.834146341463415 0.872820512820513 0.706901781642819 0.853483427141964 0.462811238638891 0.891282051282051 0.823414634146341 0.872820512820513 0.834146341463415 0.19422533725042 2.45000000000005 0.0599999999999454 0.00999999999999091 "x1;x2;x3;Noise14;Noise17"
"448" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8455 0.831219512195122 0.860512820512821 0.691565927106839 0.845866166353971 0.611371239999334 0.815384615384615 0.88390243902439 0.860512820512821 0.831219512195122 0.202314488717391 8.97999999999979 0.0399999999999636 0 "x1;x2"
"449" "STEP" 6 3 0.88 0.863636363636364 1 0.657128740672771 0.8535 0.830243902439024 0.877948717948718 0.708290077885051 0.854096310193871 0.471961637807198 0.891282051282051 0.823414634146341 0.877948717948718 0.830243902439024 0.194290034352892 2 0.0599999999999454 0.0199999999999818 "x1;x2;x3;Noise17;Noise14;Noise6"
"450" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.75 0.719024390243902 0.782564102564103 0.502085108730035 0.750794246404002 0.586189990961373 0.725128205128205 0.79219512195122 0.782564102564103 0.719024390243902 0.313028273023936 0.130000000000109 0.0499999999999545 0.00999999999999091 "x1"
"451" "SVM-RFE" 5 3 0.92 0.909090909090909 1 0.738548945875996 0.855 0.833170731707317 0.877948717948718 0.711156453881412 0.855559724828017 0.535516770647171 0.864615384615385 0.851707317073171 0.877948717948718 0.833170731707317 0.194282555657905 21.3899999999999 0.0699999999999363 0.00999999999999091 "Noise17;Noise6;x1;x2;x3"
"452" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8555 0.859960552268245 0.850912778904665 0.710931996981224 0.855436665586455 0.538715657438771 0.843813387423935 0.877712031558185 0.850912778904665 0.859960552268245 0.191690025445729 0.169999999999845 0.0499999999999545 0 "x1;x2"
"453" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8555 0.859960552268245 0.850912778904665 0.710931996981224 0.855436665586455 0.538715657438771 0.843813387423935 0.877712031558185 0.850912778904665 0.859960552268245 0.191690025445729 0.1099999999999 0.0499999999999545 0.0199999999999818 "x1;x2"
"454" "FULL" 25 3 0.12 0 1 0 0.869 0.867850098619329 0.870182555780933 0.737983939519675 0.869016327200131 0.533243219220869 0.859026369168357 0.883629191321499 0.870182555780933 0.867850098619329 0.177553784726234 0 0.0800000000001546 0.0299999999999727 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"455" "GAMMA_BACK" 3 3 1 1 1 1 0.8685 0.867850098619329 0.869168356997972 0.73697607240451 0.86850922780865 0.586630675001715 0.843813387423935 0.903353057199211 0.869168356997972 0.867850098619329 0.178915286283224 7.52999999999997 0.0399999999999636 0.00999999999999091 "x1;x2;x3"
"456" "GAMMA_BF" 3 3 1 1 1 1 0.8685 0.867850098619329 0.869168356997972 0.73697607240451 0.86850922780865 0.586630675001715 0.843813387423935 0.903353057199211 0.869168356997972 0.867850098619329 0.178915286283224 0.289999999999964 0.0499999999999545 0.0199999999999818 "x1;x2;x3"
"457" "GAMMA_FORW" 3 3 1 1 1 1 0.8685 0.867850098619329 0.869168356997972 0.73697607240451 0.86850922780865 0.586630675001715 0.843813387423935 0.903353057199211 0.869168356997972 0.867850098619329 0.178915286283224 0.25 0.0499999999999545 0 "x1;x2;x3"
"458" "LASSO" 3 3 1 1 1 1 0.8685 0.867850098619329 0.869168356997972 0.73697607240451 0.86850922780865 0.586630675001715 0.843813387423935 0.903353057199211 0.869168356997972 0.867850098619329 0.178915286283224 1.98000000000002 0.0599999999999454 0.0199999999999818 "x1;x2;x3"
"459" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8555 0.859960552268245 0.850912778904665 0.710931996981224 0.855436665586455 0.538715657438771 0.843813387423935 0.877712031558185 0.850912778904665 0.859960552268245 0.191690025445729 8.38999999999987 0.0599999999999454 0 "x1;x2"
"460" "STEP" 5 3 0.92 0.909090909090909 1 0.738548945875996 0.8685 0.872781065088757 0.864097363083164 0.736939240086959 0.868439214085961 0.539955254745279 0.860040567951318 0.884615384615385 0.864097363083164 0.872781065088757 0.178358892691029 1.3599999999999 0.0499999999999545 0 "x1;x2;x3;Noise9;Noise10"
"461" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.7795 0.783037475345168 0.775862068965517 0.558907650119118 0.779449772155342 0.540718782317781 0.746450304259635 0.821499013806706 0.775862068965517 0.783037475345168 0.301227382309478 0.0999999999999091 0.0499999999999545 0 "x1"
"462" "SVM-RFE" 4 3 0.96 0.954545454545455 1 0.846114112226649 0.869 0.868836291913215 0.869168356997972 0.73796922029487 0.869002324455593 0.579650038577784 0.848884381338742 0.899408284023669 0.869168356997972 0.868836291913215 0.17847420345366 20.5 0.0599999999999454 0 "Noise13;x1;x2;x3"
"463" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.857 0.867943548387097 0.846230158730159 0.714242282056884 0.857086853558628 0.516472261468803 0.842261904761905 0.878024193548387 0.846230158730159 0.867943548387097 0.209454442287176 0.149999999999864 0.0399999999999636 0.0199999999999818 "x1;x2"
"464" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.857 0.867943548387097 0.846230158730159 0.714242282056884 0.857086853558628 0.516472261468803 0.842261904761905 0.878024193548387 0.846230158730159 0.867943548387097 0.209454442287176 0.1099999999999 0.0599999999999454 0.0199999999999818 "x1;x2"
"465" "FULL" 25 3 0.12 0 1 0 0.861 0.869959677419355 0.85218253968254 0.72217110637286 0.861071108550947 0.524500544744872 0.850198412698413 0.881048387096774 0.85218253968254 0.869959677419355 0.201772185322688 0 0.0800000000001546 0.0199999999999818 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"466" "GAMMA_BACK" 25 3 0.12 0 1 0 0.861 0.869959677419355 0.85218253968254 0.72217110637286 0.861071108550947 0.524500544744872 0.850198412698413 0.881048387096774 0.85218253968254 0.869959677419355 0.201772185322688 2.25 0.0999999999999091 0.00999999999999091 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"467" "GAMMA_BF" 25 3 0.12 0 1 0 0.861 0.869959677419355 0.85218253968254 0.72217110637286 0.861071108550947 0.524500544744872 0.850198412698413 0.881048387096774 0.85218253968254 0.869959677419355 0.201772185322688 1.93000000000006 0.0799999999999272 0.0199999999999818 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"468" "GAMMA_FORW" 25 3 0.12 0 1 0 0.861 0.869959677419355 0.85218253968254 0.72217110637286 0.861071108550947 0.524500544744872 0.850198412698413 0.881048387096774 0.85218253968254 0.869959677419355 0.201772185322688 1.88000000000011 0.0800000000001546 0.0199999999999818 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"469" "LASSO" 3 3 1 1 1 1 0.8665 0.871975806451613 0.861111111111111 0.733072621871055 0.866543458781362 0.534990440397797 0.849206349206349 0.890120967741935 0.861111111111111 0.871975806451613 0.201210709365564 1.88999999999987 0.0500000000001819 0.0199999999999818 "x1;x2;x3"
"470" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.857 0.867943548387097 0.846230158730159 0.714242282056884 0.857086853558628 0.516472261468803 0.842261904761905 0.878024193548387 0.846230158730159 0.867943548387097 0.209454442287176 8.72999999999979 0.0499999999999545 0.0199999999999818 "x1;x2"
"471" "STEP" 4 3 0.96 0.954545454545455 1 0.846114112226649 0.8655 0.869959677419355 0.861111111111111 0.731050683626391 0.865535394265233 0.540831498258891 0.845238095238095 0.888104838709677 0.861111111111111 0.869959677419355 0.201180401472209 1 0.0499999999999545 0.00999999999999091 "x1;x2;x3;Noise8"
"472" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.7685 0.782258064516129 0.754960317460317 0.53734333682706 0.768609190988223 0.493142253636516 0.764880952380952 0.780241935483871 0.754960317460317 0.782258064516129 0.31999628710013 0.139999999999873 0.0399999999999636 0 "x1"
"473" "SVM-RFE" 3 3 1 1 1 1 0.8665 0.871975806451613 0.861111111111111 0.733072621871055 0.866543458781362 0.534990440397797 0.849206349206349 0.890120967741935 0.861111111111111 0.871975806451613 0.201210709365564 23.79 0.0499999999999545 0 "x1;x2;x3"
"474" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.848 0.847165991902834 0.848814229249012 0.695964907887206 0.847990110575923 0.516771166857285 0.842885375494071 0.854251012145749 0.848814229249012 0.847165991902834 0.21035660256674 0.180000000000064 0.0599999999999454 0 "x1;x2"
"475" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.848 0.847165991902834 0.848814229249012 0.695964907887206 0.847990110575923 0.516771166857285 0.842885375494071 0.854251012145749 0.848814229249012 0.847165991902834 0.21035660256674 0.110000000000127 0.0499999999999545 0 "x1;x2"
"476" "FULL" 25 3 0.12 0 1 0 0.8465 0.838056680161943 0.854743083003953 0.69296646565443 0.846399881582948 0.427561471244838 0.891304347826087 0.811740890688259 0.854743083003953 0.838056680161943 0.203231561233542 0 0.0800000000001546 0.0299999999999727 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"477" "GAMMA_BACK" 3 3 1 1 1 1 0.86 0.856275303643725 0.863636363636364 0.719951991527416 0.859955833640044 0.516360482811669 0.858695652173913 0.867408906882591 0.863636363636364 0.856275303643725 0.202550391500067 6.61999999999989 0.0599999999999454 0.00999999999999091 "x1;x2;x3"
"478" "GAMMA_BF" 3 3 1 1 1 1 0.86 0.856275303643725 0.863636363636364 0.719951991527416 0.859955833640044 0.516360482811669 0.858695652173913 0.867408906882591 0.863636363636364 0.856275303643725 0.202550391500067 0.279999999999973 0.0800000000001546 0.00999999999999091 "x1;x2;x3"
"479" "GAMMA_FORW" 3 3 1 1 1 1 0.86 0.856275303643725 0.863636363636364 0.719951991527416 0.859955833640044 0.516360482811669 0.858695652173913 0.867408906882591 0.863636363636364 0.856275303643725 0.202550391500067 0.299999999999955 0.0599999999999454 0.00999999999999091 "x1;x2;x3"
"480" "LASSO" 7 3 0.84 0.818181818181818 1 0.592156525463792 0.851 0.842105263157895 0.859683794466403 0.701975834937012 0.850894528812149 0.405245832911126 0.904150197628458 0.803643724696356 0.859683794466403 0.842105263157895 0.20326077889676 2.1400000000001 0.0599999999999454 0.0200000000002092 "x1;x2;x3;Noise2;Noise4;Noise8;Noise14"
"481" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.848 0.847165991902834 0.848814229249012 0.695964907887206 0.847990110575923 0.516771166857285 0.842885375494071 0.854251012145749 0.848814229249012 0.847165991902834 0.21035660256674 8.65000000000009 0.0399999999999636 0 "x1;x2"
"482" "STEP" 6 3 0.88 0.863636363636364 1 0.657128740672771 0.851 0.847165991902834 0.854743083003953 0.701948390779031 0.850954537453393 0.526807290901409 0.845849802371542 0.86336032388664 0.854743083003953 0.847165991902834 0.203215084559339 1.55999999999995 0.0500000000001819 0 "x1;x2;x3;Noise8;Noise2;Noise14"
"483" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.7605 0.754048582995951 0.766798418972332 0.520903531208508 0.760423500984142 0.479646724537586 0.786561264822134 0.741902834008097 0.766798418972332 0.754048582995951 0.313465429524255 0.110000000000127 0.0499999999999545 0.00999999999999091 "x1"
"484" "SVM-RFE" 7 3 0.84 0.818181818181818 1 0.592156525463792 0.85 0.84412955465587 0.855731225296443 0.699950392242244 0.849930389976157 0.42647121515094 0.897233201581028 0.812753036437247 0.855731225296443 0.84412955465587 0.203556002730334 22.1600000000001 0.0599999999999454 0.0199999999999818 "Noise14;Noise2;Noise8;Noise9;x1;x2;x3"
"485" "CFS" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.762 0.759352881698686 0.764589515331355 0.523942397030041 0.76197119851502 0.547166079149518 0.731948565776459 0.803842264914055 0.764589515331355 0.759352881698686 0.311972654725345 0.1400000000001 0.0499999999999545 0 "x1"
"486" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8505 0.861476238624874 0.839762611275964 0.701265151019592 0.850619424950419 0.4015504780388 0.892185954500495 0.832153690596562 0.839762611275964 0.861476238624874 0.200992067077171 0.1099999999999 0.0500000000001819 0.0199999999999818 "x1;x2"
"487" "FULL" 25 3 0.12 0 1 0 0.865 0.868554095045501 0.861523244312562 0.730033533359675 0.865038669679031 0.472239384029036 0.876360039564787 0.857431749241658 0.861523244312562 0.868554095045501 0.195159703589358 0 0.0799999999999272 0.0299999999999727 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"488" "GAMMA_BACK" 3 3 1 1 1 1 0.864 0.87360970677452 0.85459940652819 0.72820911330271 0.864104556651355 0.5469352413702 0.837784371909001 0.89989888776542 0.85459940652819 0.87360970677452 0.194361077930873 5.54999999999995 0.0599999999999454 0.0199999999999818 "x1;x2;x3"
"489" "GAMMA_BF" 3 3 1 1 1 1 0.864 0.87360970677452 0.85459940652819 0.72820911330271 0.864104556651355 0.5469352413702 0.837784371909001 0.89989888776542 0.85459940652819 0.87360970677452 0.194361077930873 0.259999999999991 0.0699999999999363 0.00999999999999091 "x1;x2;x3"
"490" "GAMMA_FORW" 3 3 1 1 1 1 0.864 0.87360970677452 0.85459940652819 0.72820911330271 0.864104556651355 0.5469352413702 0.837784371909001 0.89989888776542 0.85459940652819 0.87360970677452 0.194361077930873 0.259999999999991 0.0600000000001728 0 "x1;x2;x3"
"491" "LASSO" 8 3 0.8 0.772727272727273 1 0.538305421923955 0.864 0.868554095045501 0.859545004945598 0.728055412690754 0.864049549995549 0.440088848924424 0.882294757665678 0.853387259858443 0.859545004945598 0.868554095045501 0.195615349406984 2.05999999999995 0.0799999999999272 0.0199999999999818 "x1;x2;x3;Noise2;Noise5;Noise7;Noise12;Noise14"
"492" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8505 0.861476238624874 0.839762611275964 0.701265151019592 0.850619424950419 0.4015504780388 0.892185954500495 0.832153690596562 0.839762611275964 0.861476238624874 0.200992067077171 8.69000000000005 0.0600000000001728 0 "x1;x2"
"493" "STEP" 8 3 0.8 0.772727272727273 1 0.538305421923955 0.864 0.868554095045501 0.859545004945598 0.728055412690754 0.864049549995549 0.440088848924424 0.882294757665678 0.853387259858443 0.859545004945598 0.868554095045501 0.195615349406984 2.50999999999999 0.0699999999999363 0.0199999999999818 "x1;x2;x3;Noise14;Noise12;Noise7;Noise2;Noise5"
"494" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.762 0.759352881698686 0.764589515331355 0.523942397030041 0.76197119851502 0.547166079149518 0.731948565776459 0.803842264914055 0.764589515331355 0.759352881698686 0.311972654725345 0.119999999999891 0.0500000000001819 0 "x1"
"495" "SVM-RFE" 4 3 0.96 0.954545454545455 1 0.846114112226649 0.8645 0.869565217391304 0.859545004945598 0.729067567970602 0.864555111168451 0.391661458421921 0.899109792284866 0.836198179979778 0.859545004945598 0.869565217391304 0.19460922148526 22.8800000000001 0.0599999999999454 0 "Noise14;x1;x2;x3"
"496" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8435 0.837140019860973 0.849949647532729 0.687094820876705 0.843544833696851 0.495889127614921 0.851963746223565 0.837140019860973 0.849949647532729 0.837140019860973 0.209408119663564 0.160000000000082 0.0499999999999545 0 "x1;x2"
"497" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8435 0.837140019860973 0.849949647532729 0.687094820876705 0.843544833696851 0.495889127614921 0.851963746223565 0.837140019860973 0.849949647532729 0.837140019860973 0.209408119663564 0.100000000000136 0.0499999999999545 0 "x1;x2"
"498" "FULL" 25 3 0.12 0 1 0 0.842 0.838133068520358 0.845921450151057 0.684040837321094 0.842027259335707 0.589197192830006 0.816717019133938 0.885799404170804 0.845921450151057 0.838133068520358 0.201001350959011 0 0.0800000000001546 0.00999999999999091 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"499" "GAMMA_BACK" 3 3 1 1 1 1 0.849 0.846077457795432 0.851963746223565 0.698024450812306 0.849020602009498 0.450563106773274 0.878147029204431 0.826216484607746 0.851963746223565 0.846077457795432 0.201324226475486 6.83000000000015 0.0499999999999545 0.0199999999999818 "x1;x2;x3"
"500" "GAMMA_BF" 3 3 1 1 1 1 0.849 0.846077457795432 0.851963746223565 0.698024450812306 0.849020602009498 0.450563106773274 0.878147029204431 0.826216484607746 0.851963746223565 0.846077457795432 0.201324226475486 0.279999999999973 0.0599999999999454 0 "x1;x2;x3"
