"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "AUC" "YoudenSpe" "YoudenSe" "Youden" "TPR" "TNR" "MAE" "Runtime" "TrainingTime" "TestTime" "VarSelected" "Separation" "Repartition" "NbVar"
"257" "GAMMA_BACK" 139 3 0.32 0.309644670050761 1 0.0817494861776158 0.57 0.585365853658537 0.559322033898305 0.142324643888393 0.572343943778421 0.585365853658537 0.644067796610169 2.22276211175843e-07 0.559322033898305 0.585365853658537 0.42733720442816 251.939999999999 0.069999999999709 0.0200000000004366 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise10;Noise13;Noise15;Noise19;Noise20;Noise21;Noise23;Noise24;Noise25;Noise27;Noise28;Noise29;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise41;Noise42;Noise43;Noise44;Noise46;Noise47;Noise50;Noise51;Noise52;Noise53;Noise54;Noise57;Noise60;Noise61;Noise62;Noise65;Noise67;Noise69;Noise70;Noise71;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise81;Noise83;Noise85;Noise86;Noise87;Noise89;Noise90;Noise92;Noise95;Noise97;Noise98;Noise99;Noise101;Noise102;Noise104;Noise106;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise121;Noise123;Noise124;Noise125;Noise126;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise136;Noise138;Noise139;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise150;Noise152;Noise154;Noise155;Noise156;Noise158;Noise160;Noise163;Noise164;Noise166;Noise169;Noise171;Noise172;Noise173;Noise174;Noise177;Noise178;Noise179;Noise180;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise189;Noise190;Noise192;Noise193;Noise194;Noise196;Noise197" "faible" "equilibre" 200
"258" "GAMMA_BF" 75 3 0.64 0.634517766497462 1 0.159313246969292 0.52 0.609756097560976 0.457627118644068 0.0669418969014153 0.533691608102522 0.804878048780488 0.372881355932203 0.999999999988492 0.457627118644068 0.609756097560976 0.476138072185889 319 0.0499999999992724 0 "x1;x2;x3;Noise1;Noise2;Noise3;Noise7;Noise8;Noise10;Noise13;Noise15;Noise19;Noise24;Noise27;Noise28;Noise29;Noise31;Noise32;Noise33;Noise34;Noise36;Noise39;Noise44;Noise47;Noise53;Noise54;Noise60;Noise61;Noise62;Noise65;Noise69;Noise70;Noise71;Noise73;Noise74;Noise75;Noise79;Noise81;Noise83;Noise85;Noise87;Noise89;Noise92;Noise95;Noise97;Noise101;Noise102;Noise110;Noise112;Noise113;Noise114;Noise115;Noise121;Noise126;Noise129;Noise131;Noise136;Noise143;Noise144;Noise145;Noise146;Noise150;Noise163;Noise164;Noise171;Noise173;Noise174;Noise179;Noise180;Noise185;Noise186;Noise189;Noise193;Noise194;Noise197" "faible" "equilibre" 200
"259" "GAMMA_FORW" 75 3 0.64 0.634517766497462 1 0.159313246969292 0.52 0.609756097560976 0.457627118644068 0.0669418969014153 0.533691608102522 0.804878048780488 0.372881355932203 0.999999999988492 0.457627118644068 0.609756097560976 0.476138072185889 135.609999999997 0.0600000000013097 0 "x1;x2;x3;Noise1;Noise2;Noise3;Noise7;Noise8;Noise10;Noise13;Noise15;Noise19;Noise24;Noise27;Noise28;Noise29;Noise31;Noise32;Noise33;Noise34;Noise36;Noise39;Noise44;Noise47;Noise53;Noise54;Noise60;Noise61;Noise62;Noise65;Noise69;Noise70;Noise71;Noise73;Noise74;Noise75;Noise79;Noise81;Noise83;Noise85;Noise87;Noise89;Noise92;Noise95;Noise97;Noise101;Noise102;Noise110;Noise112;Noise113;Noise114;Noise115;Noise121;Noise126;Noise129;Noise131;Noise136;Noise143;Noise144;Noise145;Noise146;Noise150;Noise163;Noise164;Noise171;Noise173;Noise174;Noise179;Noise180;Noise185;Noise186;Noise189;Noise193;Noise194;Noise197" "faible" "equilibre" 200
"260" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.83 0.829268292682927 0.830508474576271 0.653724258434408 0.829888383629599 0.780487804878049 0.949152542372881 0.318664123090889 0.830508474576271 0.829268292682927 0.2474750474799 2.25 0.0299999999988358 0.0200000000004366 "x2;x3" "faible" "equilibre" 200
"261" "RFI" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.83 0.829268292682927 0.830508474576271 0.653724258434408 0.829888383629599 0.780487804878049 0.949152542372881 0.318664123090889 0.830508474576271 0.829268292682927 0.2474750474799 0.619999999998981 0.0600000000013097 0 "x2;x3" "faible" "equilibre" 200
"262" "STEP" 13 2 0.94 0.944162436548223 0.666666666666667 0.301176430675299 0.78 0.829268292682927 0.745762711864407 0.565751960705885 0.787515502273667 0.829268292682927 0.796610169491525 3.90763011130516e-10 0.745762711864407 0.829268292682927 0.219505309151896 6.40000000000146 0.0400000000008731 0 "x2;x3;Noise81;Noise92;Noise12;Noise69;Noise113;Noise115;Noise164;Noise165;Noise117;Noise62;Noise172" "faible" "equilibre" 200
"263" "SU" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.83 0.829268292682927 0.830508474576271 0.653724258434408 0.829888383629599 0.780487804878049 0.949152542372881 0.318091799469142 0.830508474576271 0.829268292682927 0.247388726439775 0.530000000002474 0.0499999999992724 0 "x2;Noise25;x3" "faible" "equilibre" 200
"264" "SVM-RFE" 33 2 0.84 0.842639593908629 0.666666666666667 0.166785215196657 0.7 0.731707317073171 0.677966101694915 0.403062683723603 0.704836709384043 0.731707317073171 0.694915254237288 0.160119575490026 0.677966101694915 0.731707317073171 0.300157212907224 13.6200000000026 0.00999999999839929 0.00999999999839929 "Noise112;Noise113;Noise115;Noise126;Noise131;Noise144;Noise146;Noise150;Noise164;Noise173;Noise180;Noise186;Noise188;Noise193;Noise28;Noise3;Noise31;Noise34;Noise36;Noise39;Noise57;Noise58;Noise60;Noise62;Noise69;Noise7;Noise71;Noise79;Noise81;Noise92;Noise95;x2;x3" "faible" "equilibre" 200
"265" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.72 0.651162790697674 0.771929824561403 0.4258818839679 0.711546307629539 0.86046511627907 0.701754385964912 0.673767593506998 0.771929824561403 0.651162790697674 0.32661122227188 1.13999999999942 0.0400000000008731 0 "x2" "faible" "equilibre" 200
"266" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.72 0.651162790697674 0.771929824561403 0.4258818839679 0.711546307629539 0.86046511627907 0.701754385964912 0.673767593506998 0.771929824561403 0.651162790697674 0.32661122227188 0.43999999999869 0.069999999999709 0 "x2" "faible" "equilibre" 200
"267" "FULL" 200 3 0.015 0 1 0 0.53 0.418604651162791 0.614035087719298 0.0329847130663529 0.516319869441044 0.441860465116279 0.614035087719298 0.997505827243492 0.614035087719298 0.418604651162791 0.469953804339572 0 0.159999999999854 0.0900000000001455 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "equilibre" 200
"268" "GAMMA_BACK" 117 3 0.43 0.421319796954315 1 0.103937826207677 0.58 0.488372093023256 0.649122807017544 0.138401345127466 0.5687474500204 0.488372093023256 0.649122807017544 0.50005362269967 0.649122807017544 0.488372093023256 0.420001640617922 310.810000000001 0.069999999999709 0.0100000000020373 "x1;x2;x3;Noise1;Noise2;Noise3;Noise5;Noise7;Noise8;Noise10;Noise12;Noise15;Noise16;Noise17;Noise18;Noise23;Noise24;Noise25;Noise29;Noise30;Noise34;Noise35;Noise36;Noise38;Noise41;Noise42;Noise44;Noise46;Noise48;Noise50;Noise51;Noise52;Noise53;Noise56;Noise57;Noise58;Noise60;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise78;Noise79;Noise80;Noise81;Noise83;Noise84;Noise86;Noise88;Noise89;Noise90;Noise91;Noise94;Noise97;Noise98;Noise99;Noise100;Noise101;Noise104;Noise106;Noise107;Noise109;Noise110;Noise111;Noise114;Noise117;Noise118;Noise119;Noise120;Noise125;Noise126;Noise129;Noise130;Noise132;Noise133;Noise134;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise149;Noise151;Noise152;Noise154;Noise155;Noise156;Noise157;Noise159;Noise164;Noise168;Noise169;Noise172;Noise175;Noise176;Noise178;Noise182;Noise184;Noise185;Noise187;Noise188;Noise191;Noise192;Noise196;Noise197" "faible" "equilibre" 200
"269" "GAMMA_BF" 61 3 0.71 0.705583756345178 1 0.186281616044075 0.61 0.558139534883721 0.649122807017544 0.206714863459545 0.603631170950632 0.674418604651163 0.614035087719298 0.99999981212721 0.649122807017544 0.558139534883721 0.384148095271915 263.75 0.0799999999981083 0 "x1;x2;x3;Noise2;Noise8;Noise10;Noise12;Noise15;Noise16;Noise17;Noise18;Noise25;Noise29;Noise34;Noise36;Noise38;Noise42;Noise44;Noise46;Noise48;Noise53;Noise56;Noise57;Noise62;Noise63;Noise64;Noise65;Noise67;Noise69;Noise70;Noise73;Noise74;Noise79;Noise80;Noise83;Noise89;Noise90;Noise91;Noise94;Noise98;Noise101;Noise106;Noise107;Noise109;Noise110;Noise120;Noise129;Noise134;Noise138;Noise144;Noise149;Noise152;Noise155;Noise156;Noise157;Noise169;Noise172;Noise182;Noise185;Noise191;Noise194" "faible" "equilibre" 200
"270" "GAMMA_FORW" 61 3 0.71 0.705583756345178 1 0.186281616044075 0.61 0.558139534883721 0.649122807017544 0.206714863459545 0.603631170950632 0.674418604651163 0.614035087719298 0.99999981212721 0.649122807017544 0.558139534883721 0.384148095271915 109.27 0.0400000000008731 0.0200000000004366 "x1;x2;x3;Noise2;Noise8;Noise10;Noise12;Noise15;Noise16;Noise17;Noise18;Noise25;Noise29;Noise34;Noise36;Noise38;Noise42;Noise44;Noise46;Noise48;Noise53;Noise56;Noise57;Noise62;Noise63;Noise64;Noise65;Noise67;Noise69;Noise70;Noise73;Noise74;Noise79;Noise80;Noise83;Noise89;Noise90;Noise91;Noise94;Noise98;Noise101;Noise106;Noise107;Noise109;Noise110;Noise120;Noise129;Noise134;Noise138;Noise144;Noise149;Noise152;Noise155;Noise156;Noise157;Noise169;Noise172;Noise182;Noise185;Noise191;Noise194" "faible" "equilibre" 200
"271" "LASSO" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.72 0.651162790697674 0.771929824561403 0.4258818839679 0.711546307629539 0.86046511627907 0.701754385964912 0.673767593506998 0.771929824561403 0.651162790697674 0.32661122227188 2.17000000000189 0.0499999999992724 0.0200000000004366 "x2" "faible" "equilibre" 200
"272" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.72 0.651162790697674 0.771929824561403 0.4258818839679 0.711546307629539 0.86046511627907 0.701754385964912 0.673767593506998 0.771929824561403 0.651162790697674 0.32661122227188 0.659999999999854 0.0600000000013097 0 "x2" "faible" "equilibre" 200
"273" "STEP" 10 2 0.955 0.959390862944162 0.666666666666667 0.349165385301343 0.7 0.558139534883721 0.807017543859649 0.379018736221222 0.682578539371685 0.558139534883721 0.824561403508772 2.03695965575537e-07 0.807017543859649 0.558139534883721 0.299999995926154 5.09000000000015 0.0499999999992724 0 "x2;x1;Noise74;Noise44;Noise109;Noise60;Noise117;Noise187;Noise161;Noise168" "faible" "equilibre" 200
"274" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.72 0.651162790697674 0.771929824561403 0.4258818839679 0.711546307629539 0.86046511627907 0.701754385964912 0.673767593506998 0.771929824561403 0.651162790697674 0.32661122227188 0.549999999999272 0.0599999999976717 0 "x2" "faible" "equilibre" 200
"275" "SVM-RFE" 37 3 0.83 0.82741116751269 1 0.259012339398123 0.7 0.674418604651163 0.719298245614035 0.391803269798266 0.696858425132599 0.627906976744186 0.807017543859649 7.72384559755297e-05 0.719298245614035 0.674418604651163 0.296533547655169 13.9300000000003 0.0399999999972351 0 "Noise10;Noise110;Noise114;Noise116;Noise144;Noise149;Noise151;Noise169;Noise171;Noise177;Noise18;Noise187;Noise191;Noise192;Noise193;Noise2;Noise20;Noise34;Noise36;Noise42;Noise44;Noise52;Noise53;Noise57;Noise58;Noise65;Noise66;Noise67;Noise73;Noise74;Noise75;Noise79;Noise88;Noise94;x1;x2;x3" "faible" "equilibre" 200
"276" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.84 0.878048780487805 0.813559322033898 0.681539675288163 0.845804051260852 0.829268292682927 0.88135593220339 0.401204742947718 0.813559322033898 0.878048780487805 0.253904962200501 2.42000000000189 0.0299999999988358 0.0200000000004366 "x2;x3" "faible" "equilibre" 200
"277" "CHI2" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.84 0.878048780487805 0.813559322033898 0.681539675288163 0.845804051260852 0.829268292682927 0.88135593220339 0.401204742947718 0.813559322033898 0.878048780487805 0.253904962200501 0.569999999999709 0.0799999999981083 0 "x2;x3" "faible" "equilibre" 200
"278" "FULL" 200 3 0.015 0 1 0 0.52 0.585365853658537 0.474576271186441 0.0592601117911848 0.529971062422489 0.585365853658537 0.508474576271186 2.7019959398372e-06 0.474576271186441 0.585365853658537 0.480108500729782 0.0200000000004366 0.159999999999854 0.069999999999709 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "equilibre" 200
"279" "GAMMA_BACK" 111 3 0.46 0.451776649746193 1 0.110499682003479 0.51 0.560975609756098 0.474576271186441 0.0350836460854379 0.517775940471269 0.560975609756098 0.474576271186441 0.511130096997946 0.474576271186441 0.560975609756098 0.490222610960478 330.799999999999 0.069999999999709 0.00999999999839929 "x1;x2;x3;Noise1;Noise6;Noise7;Noise8;Noise10;Noise11;Noise13;Noise14;Noise16;Noise17;Noise18;Noise21;Noise22;Noise24;Noise26;Noise33;Noise37;Noise38;Noise39;Noise42;Noise44;Noise45;Noise46;Noise47;Noise49;Noise52;Noise54;Noise56;Noise58;Noise59;Noise60;Noise62;Noise63;Noise66;Noise69;Noise70;Noise71;Noise73;Noise76;Noise77;Noise80;Noise81;Noise83;Noise85;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise96;Noise98;Noise99;Noise100;Noise102;Noise106;Noise107;Noise108;Noise109;Noise111;Noise113;Noise114;Noise117;Noise120;Noise121;Noise123;Noise125;Noise128;Noise131;Noise133;Noise135;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise144;Noise146;Noise147;Noise148;Noise150;Noise151;Noise152;Noise154;Noise155;Noise157;Noise158;Noise160;Noise161;Noise164;Noise166;Noise169;Noise173;Noise176;Noise177;Noise180;Noise182;Noise183;Noise187;Noise189;Noise191;Noise192;Noise193;Noise194;Noise196;Noise197" "faible" "equilibre" 200
"280" "GAMMA_BF" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.83 0.878048780487805 0.796610169491525 0.664171031890032 0.837329474989665 0.829268292682927 0.88135593220339 0.394018616142715 0.796610169491525 0.878048780487805 0.254028477246504 7.69999999999709 0.0299999999988358 0 "x2;x3;Noise106" "faible" "equilibre" 200
"281" "GAMMA_FORW" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.83 0.878048780487805 0.796610169491525 0.664171031890032 0.837329474989665 0.829268292682927 0.88135593220339 0.394018616142715 0.796610169491525 0.878048780487805 0.254028477246504 6.33000000000175 0.0400000000008731 0 "x2;x3;Noise106" "faible" "equilibre" 200
"282" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.84 0.878048780487805 0.813559322033898 0.681539675288163 0.845804051260852 0.829268292682927 0.88135593220339 0.401204742947718 0.813559322033898 0.878048780487805 0.253904962200501 2.37999999999738 0.0400000000008731 0 "x2;x3" "faible" "equilibre" 200
"283" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.77 0.829268292682927 0.728813559322034 0.548966483569515 0.77904092600248 0.804878048780488 0.796610169491525 0.409273807363051 0.728813559322034 0.829268292682927 0.302707300737481 0.709999999999127 0.0499999999992724 0.0200000000004366 "x2" "faible" "equilibre" 200
"284" "STEP" 9 2 0.96 0.964467005076142 0.666666666666667 0.37006426777039 0.77 0.731707317073171 0.796610169491525 0.526470786707912 0.764158743282348 0.731707317073171 0.796610169491525 0.5 0.796610169491525 0.731707317073171 0.23 5.02999999999884 0.0299999999988358 0 "x2;x3;Noise196;Noise150;Noise164;Noise144;Noise180;Noise87;Noise158" "faible" "equilibre" 200
"285" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.77 0.829268292682927 0.728813559322034 0.548966483569515 0.77904092600248 0.804878048780488 0.796610169491525 0.409273807363051 0.728813559322034 0.829268292682927 0.302707300737481 0.649999999997817 0.0500000000029104 0 "x2" "faible" "equilibre" 200
"286" "SVM-RFE" 33 3 0.85 0.847715736040609 1 0.277605956191114 0.64 0.780487804878049 0.542372881355932 0.322860686233981 0.66143034311699 0.634146341463415 0.813559322033898 1.65963350544771e-13 0.542372881355932 0.780487804878049 0.355852776011389 12.75 0.0400000000008731 0.00999999999839929 "Noise1;Noise10;Noise100;Noise109;Noise11;Noise12;Noise121;Noise123;Noise135;Noise138;Noise140;Noise146;Noise147;Noise152;Noise159;Noise16;Noise162;Noise164;Noise171;Noise173;Noise176;Noise185;Noise188;Noise196;Noise21;Noise24;Noise26;Noise80;Noise85;Noise98;x1;x2;x3" "faible" "equilibre" 200
"287" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.76 0.720930232558139 0.789473684210526 0.510403916768666 0.755201958384333 0.953488372093023 0.649122807017544 0.690829502531008 0.789473684210526 0.720930232558139 0.300750427685582 1.29000000000087 0.0799999999981083 0 "x2" "faible" "equilibre" 200
"288" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.76 0.720930232558139 0.789473684210526 0.510403916768666 0.755201958384333 0.953488372093023 0.649122807017544 0.690829502531008 0.789473684210526 0.720930232558139 0.300750427685582 0.56000000000131 0.0599999999976717 0 "x2" "faible" "equilibre" 200
"289" "FULL" 200 3 0.015 0 1 0 0.5 0.441860465116279 0.543859649122807 -0.01421048128802 0.492860057119543 0.744186046511628 0.456140350877193 0.9999999999989 0.543859649122807 0.441860465116279 0.490348850022021 0 0.18999999999869 0.069999999999709 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "equilibre" 200
"290" "GAMMA_BACK" 139 3 0.32 0.309644670050761 1 0.0817494861776158 0.54 0.534883720930233 0.543859649122807 0.0779834645061965 0.53937168502652 0.558139534883721 0.543859649122807 0.999999490297458 0.543859649122807 0.534883720930233 0.45991025692165 305.699999999997 0.0599999999976717 0.00999999999839929 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise7;Noise14;Noise15;Noise16;Noise18;Noise21;Noise22;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise42;Noise44;Noise45;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise57;Noise58;Noise59;Noise61;Noise62;Noise63;Noise64;Noise65;Noise67;Noise68;Noise69;Noise70;Noise71;Noise73;Noise74;Noise75;Noise76;Noise79;Noise80;Noise82;Noise84;Noise85;Noise87;Noise89;Noise90;Noise91;Noise92;Noise95;Noise96;Noise97;Noise101;Noise103;Noise105;Noise107;Noise108;Noise110;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise129;Noise130;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise142;Noise143;Noise144;Noise146;Noise147;Noise148;Noise149;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise163;Noise166;Noise167;Noise168;Noise171;Noise173;Noise174;Noise175;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise186;Noise187;Noise190;Noise192;Noise193;Noise194;Noise196;Noise197" "faible" "equilibre" 200
"291" "GAMMA_BF" 67 3 0.68 0.6751269035533 1 0.17386650869466 0.54 0.534883720930233 0.543859649122807 0.0779834645061965 0.53937168502652 0.697674418604651 0.473684210526316 0.999999170947489 0.543859649122807 0.534883720930233 0.465260438130014 355.510000000002 0.0500000000029104 0.00999999999839929 "x1;x2;x3;Noise1;Noise2;Noise4;Noise5;Noise7;Noise24;Noise26;Noise30;Noise35;Noise38;Noise39;Noise44;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise58;Noise61;Noise63;Noise65;Noise68;Noise69;Noise70;Noise71;Noise73;Noise76;Noise84;Noise85;Noise87;Noise89;Noise90;Noise91;Noise95;Noise96;Noise97;Noise105;Noise107;Noise114;Noise116;Noise118;Noise122;Noise123;Noise124;Noise143;Noise146;Noise152;Noise156;Noise157;Noise160;Noise161;Noise163;Noise166;Noise171;Noise174;Noise175;Noise180;Noise184;Noise190;Noise192;Noise193;Noise196;Noise197" "faible" "equilibre" 200
