"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "AUC" "YoudenSpe" "YoudenSe" "Youden" "TPR" "TNR" "MAE" "Runtime" "TrainingTime" "TestTime" "VarSelected" "Separation" "Repartition" "NbVar"
"315" "LASSO" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.92 0.975903614457831 0.647058823529412 0.695815446907111 0.811481218993621 0.963855421686747 0.705882352941177 0.431013641868432 0.647058823529412 0.975903614457831 0.160571047295539 1.87000000000262 0.0299999999988358 0 "x2" "faible" "desequilibre" 200
"316" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.92 0.975903614457831 0.647058823529412 0.695815446907111 0.811481218993621 0.963855421686747 0.705882352941177 0.431013641868432 0.647058823529412 0.975903614457831 0.160571047295539 0.450000000004366 0.0799999999944703 0 "x2" "faible" "desequilibre" 200
"317" "STEP" 7 1 0.96 0.969543147208122 0.333333333333333 0.200323369256089 0.84 0.903614457831325 0.529411764705882 0.433026222537208 0.716513111268604 0.91566265060241 0.529411764705882 0.989110784001803 0.529411764705882 0.903614457831325 0.159782215680241 3.59999999999854 0.0300000000061118 0 "x2;Noise81;Noise130;Noise137;Noise149;Noise121;Noise175" "faible" "desequilibre" 200
"318" "SU" 2 1 0.985 0.99492385786802 0.333333333333333 0.401014795732804 0.9 0.963855421686747 0.588235294117647 0.616655555336336 0.776045357902197 0.963855421686747 0.705882352941177 0.407758912977767 0.588235294117647 0.963855421686747 0.161101981693092 0.430000000000291 0.0500000000029104 0 "x2;Noise190" "faible" "desequilibre" 200
"319" "SVM-RFE" 21 1 0.89 0.898477157360406 0.333333333333333 0.0919159042081759 0.78 0.843373493975904 0.470588235294118 0.289545637769225 0.656980864635011 0.855421686746988 0.470588235294118 0.788033123335364 0.470588235294118 0.843373493975904 0.219516969030242 9.66999999999825 0.0299999999988358 0 "Noise11;Noise117;Noise137;Noise148;Noise149;Noise176;Noise179;Noise184;Noise186;Noise192;Noise30;Noise32;Noise38;Noise51;Noise58;Noise67;Noise7;Noise71;Noise81;Noise86;x2" "faible" "desequilibre" 200
"320" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.974358974358974 0.363636363636364 0.466711064599092 0.668997668997669 0.807692307692308 0.863636363636364 0.118381951360609 0.363636363636364 0.974358974358974 0.189727201975983 0.950000000004366 0.0499999999956344 0 "x2" "faible" "desequilibre" 200
"321" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.974358974358974 0.363636363636364 0.466711064599092 0.668997668997669 0.807692307692308 0.863636363636364 0.118381951360609 0.363636363636364 0.974358974358974 0.189727201975983 0.379999999997381 0.0400000000008731 0.0100000000020373 "x2" "faible" "desequilibre" 200
"322" "FULL" 200 3 0.015 0 1 0 0.6 0.58974358974359 0.636363636363636 0.187930508160825 0.613053613053613 0.653846153846154 0.636363636363636 0.999999999882669 0.636363636363636 0.58974358974359 0.398107329888361 0.0199999999967986 0.139999999999418 0.069999999999709 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "desequilibre" 200
"323" "GAMMA_BACK" 75 2 0.63 0.629441624365482 0.666666666666667 0.0743461819190027 0.71 0.756410256410256 0.545454545454545 0.270374497752743 0.650932400932401 0.756410256410256 0.590909090909091 0.194567690392452 0.545454545454545 0.756410256410256 0.284862908289011 298.340000000004 0.0299999999988358 0 "x2;x3;Noise2;Noise3;Noise5;Noise6;Noise8;Noise12;Noise15;Noise17;Noise18;Noise19;Noise20;Noise22;Noise24;Noise26;Noise27;Noise28;Noise29;Noise35;Noise36;Noise40;Noise41;Noise42;Noise43;Noise48;Noise53;Noise54;Noise57;Noise58;Noise59;Noise61;Noise64;Noise67;Noise71;Noise76;Noise78;Noise80;Noise81;Noise85;Noise86;Noise89;Noise93;Noise95;Noise97;Noise99;Noise102;Noise103;Noise105;Noise111;Noise112;Noise114;Noise117;Noise118;Noise119;Noise120;Noise123;Noise125;Noise129;Noise131;Noise135;Noise136;Noise147;Noise154;Noise155;Noise159;Noise166;Noise171;Noise173;Noise179;Noise182;Noise184;Noise187;Noise190;Noise192" "faible" "desequilibre" 200
"324" "GAMMA_BF" 3 1 0.98 0.989847715736041 0.333333333333333 0.323181049069374 0.81 0.923076923076923 0.409090909090909 0.385355109299547 0.666083916083916 0.692307692307692 0.818181818181818 0.0370918119197175 0.409090909090909 0.923076923076923 0.217339786183335 5.40999999999622 0.0100000000020373 0 "x2;Noise35;Noise108" "faible" "desequilibre" 200
"325" "GAMMA_FORW" 3 1 0.98 0.989847715736041 0.333333333333333 0.323181049069374 0.81 0.923076923076923 0.409090909090909 0.385355109299547 0.666083916083916 0.692307692307692 0.818181818181818 0.0370918119197175 0.409090909090909 0.923076923076923 0.217339786183335 4.5199999999968 0.0400000000008731 0 "x2;Noise35;Noise108" "faible" "desequilibre" 200
"326" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.87 0.987179487179487 0.454545454545455 0.584815962275206 0.720862470862471 0.871794871794872 0.818181818181818 0.137901415550776 0.454545454545455 0.987179487179487 0.161463286408836 1.79000000000087 0.0400000000008731 0 "x2;x3" "faible" "desequilibre" 200
"327" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.974358974358974 0.363636363636364 0.466711064599092 0.668997668997669 0.807692307692308 0.863636363636364 0.118381951360609 0.363636363636364 0.974358974358974 0.189727201975983 0.42000000000553 0.0500000000029104 0.0199999999967986 "x2" "faible" "desequilibre" 200
"328" "STEP" 5 1 0.97 0.979695431472081 0.333333333333333 0.243711307754034 0.77 0.846153846153846 0.5 0.34073639373324 0.673076923076923 0.807692307692308 0.636363636363636 1.69736418521635e-12 0.5 0.846153846153846 0.229959969190559 2.9800000000032 0.0100000000020373 0.0100000000020373 "x2;Noise12;Noise93;Noise114;Noise175" "faible" "desequilibre" 200
"329" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.974358974358974 0.363636363636364 0.466711064599092 0.668997668997669 0.807692307692308 0.863636363636364 0.118381951360609 0.363636363636364 0.974358974358974 0.189727201975983 0.42000000000553 0.0499999999956344 0 "x2" "faible" "desequilibre" 200
"330" "SVM-RFE" 24 2 0.885 0.888324873096447 0.666666666666667 0.207595601973833 0.82 0.935897435897436 0.409090909090909 0.411860195687337 0.672494172494173 0.730769230769231 0.727272727272727 1.48464007925141e-11 0.409090909090909 0.935897435897436 0.175360633634122 9.37000000000262 0.0400000000008731 0.0200000000040745 "Noise102;Noise107;Noise111;Noise12;Noise123;Noise167;Noise17;Noise173;Noise19;Noise27;Noise28;Noise29;Noise41;Noise43;Noise53;Noise57;Noise6;Noise64;Noise71;Noise80;Noise86;Noise9;x2;x3" "faible" "desequilibre" 200
"331" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.925 0.5 0.463713016751484 0.7125 0.8 0.85 0.153285331169918 0.5 0.925 0.188919595943735 0.969999999993888 0.0600000000049477 0 "x2" "faible" "desequilibre" 200
"332" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.925 0.5 0.463713016751484 0.7125 0.8 0.85 0.153285331169918 0.5 0.925 0.188919595943735 0.349999999998545 0.0400000000008731 0.0200000000040745 "x2" "faible" "desequilibre" 200
"333" "FULL" 200 3 0.015 0 1 0 0.49 0.525 0.35 -0.100503781525921 0.4375 0.5125 0.65 8.94978710090424e-13 0.35 0.525 0.510028041092946 0 0.139999999999418 0.0800000000017462 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "desequilibre" 200
"334" "GAMMA_BACK" 67 2 0.67 0.67005076142132 0.666666666666667 0.0867153765168854 0.63 0.7 0.35 0.0432438750064411 0.525 0.45 0.6 2.9106797878503e-06 0.35 0.7 0.374775878459997 300.409999999996 0.0299999999988358 0 "x2;x3;Noise2;Noise8;Noise9;Noise11;Noise13;Noise14;Noise26;Noise33;Noise34;Noise38;Noise41;Noise43;Noise44;Noise46;Noise47;Noise49;Noise51;Noise52;Noise53;Noise61;Noise68;Noise78;Noise79;Noise80;Noise83;Noise85;Noise88;Noise91;Noise102;Noise103;Noise105;Noise108;Noise110;Noise111;Noise118;Noise123;Noise124;Noise127;Noise128;Noise130;Noise133;Noise136;Noise141;Noise144;Noise146;Noise147;Noise151;Noise157;Noise158;Noise159;Noise163;Noise164;Noise165;Noise166;Noise169;Noise170;Noise173;Noise174;Noise179;Noise184;Noise185;Noise186;Noise188;Noise192;Noise193" "faible" "desequilibre" 200
"335" "GAMMA_BF" 3 1 0.98 0.989847715736041 0.333333333333333 0.323181049069374 0.86 0.9375 0.55 0.531906107450231 0.74375 0.825 0.8 0.167037201967155 0.55 0.9375 0.181222280231753 5.52999999999884 0 0 "x2;Noise85;Noise90" "faible" "desequilibre" 200
"336" "GAMMA_FORW" 3 1 0.98 0.989847715736041 0.333333333333333 0.323181049069374 0.86 0.9375 0.55 0.531906107450231 0.74375 0.825 0.8 0.167037201967155 0.55 0.9375 0.181222280231753 4.48999999999796 0.0400000000008731 0 "x2;Noise85;Noise90" "faible" "desequilibre" 200
"337" "LASSO" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.925 0.5 0.463713016751484 0.7125 0.8 0.85 0.153285331169918 0.5 0.925 0.188919595943735 1.81999999999971 0.0299999999988358 0 "x2" "faible" "desequilibre" 200
"338" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.925 0.5 0.463713016751484 0.7125 0.8 0.85 0.153285331169918 0.5 0.925 0.188919595943735 0.389999999999418 0.0400000000008731 0 "x2" "faible" "desequilibre" 200
"339" "STEP" 5 1 0.97 0.979695431472081 0.333333333333333 0.243711307754034 0.78 0.8625 0.45 0.3125 0.65625 0.8625 0.5 7.14932721222816e-05 0.45 0.8625 0.219998570134434 3.27999999999884 0.0299999999988358 0 "x2;Noise97;Noise26;Noise144;Noise42" "faible" "desequilibre" 200
"340" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.925 0.5 0.463713016751484 0.7125 0.8 0.85 0.153285331169918 0.5 0.925 0.188919595943735 0.44999999999709 0.069999999999709 0 "x2" "faible" "desequilibre" 200
"341" "SVM-RFE" 14 2 0.935 0.939086294416244 0.666666666666667 0.288581705843684 0.73 0.8 0.45 0.23094010767585 0.625 0.7875 0.6 0.00395700834722323 0.45 0.8 0.270429127679488 9.52999999999884 0.0299999999988358 0.0100000000020373 "Noise13;Noise144;Noise147;Noise159;Noise176;Noise2;Noise26;Noise33;Noise52;Noise59;Noise78;Noise86;x2;x3" "faible" "desequilibre" 200
"342" "CFS" 2 1 0.985 0.99492385786802 0.333333333333333 0.401014795732804 0.88 0.925925925925926 0.684210526315789 0.610136452241715 0.805068226120858 0.703703703703704 1 0.191055844762497 0.684210526315789 0.925925925925926 0.204129396721732 1.81999999999971 0.0299999999988358 0 "x2;Noise148" "faible" "desequilibre" 200
"343" "CHI2" 2 1 0.985 0.99492385786802 0.333333333333333 0.401014795732804 0.88 0.925925925925926 0.684210526315789 0.610136452241715 0.805068226120858 0.703703703703704 1 0.191055844762497 0.684210526315789 0.925925925925926 0.204129396721732 0.389999999999418 0.069999999999709 0 "x2;Noise148" "faible" "desequilibre" 200
"344" "FULL" 200 3 0.015 0 1 0 0.6 0.604938271604938 0.578947368421053 0.145712050579036 0.591942820012995 0.604938271604938 0.578947368421053 0.321704079503647 0.578947368421053 0.604938271604938 0.403978346513869 0 0.120000000002619 0.0600000000049477 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "desequilibre" 200
"345" "GAMMA_BACK" 119 3 0.42 0.411167512690355 1 0.101811431316997 0.53 0.493827160493827 0.684210526315789 0.140137852228253 0.589018843404808 0.469135802469136 0.736842105263158 2.17948551190153e-10 0.684210526315789 0.493827160493827 0.469468382969544 248.599999999999 0.069999999999709 0.0100000000020373 "x1;x2;x3;Noise1;Noise2;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise13;Noise14;Noise17;Noise18;Noise19;Noise20;Noise26;Noise27;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise37;Noise39;Noise43;Noise45;Noise46;Noise47;Noise48;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise60;Noise61;Noise63;Noise68;Noise70;Noise71;Noise72;Noise75;Noise79;Noise80;Noise81;Noise82;Noise83;Noise85;Noise86;Noise88;Noise90;Noise92;Noise93;Noise94;Noise96;Noise97;Noise99;Noise100;Noise101;Noise105;Noise106;Noise107;Noise109;Noise113;Noise115;Noise116;Noise117;Noise118;Noise119;Noise122;Noise124;Noise128;Noise131;Noise132;Noise133;Noise135;Noise136;Noise139;Noise140;Noise141;Noise143;Noise144;Noise146;Noise147;Noise148;Noise149;Noise151;Noise152;Noise155;Noise157;Noise160;Noise163;Noise164;Noise167;Noise168;Noise170;Noise174;Noise175;Noise176;Noise178;Noise179;Noise180;Noise182;Noise184;Noise185;Noise187;Noise188;Noise190;Noise191;Noise193;Noise195;Noise196" "faible" "desequilibre" 200
"346" "GAMMA_BF" 81 3 0.61 0.604060913705584 1 0.149574818848428 0.57 0.580246913580247 0.526315789473684 0.0842178570347443 0.553281351526966 0.641975308641975 0.526315789473684 0.999996817938648 0.526315789473684 0.580246913580247 0.435765260960079 317.389999999999 0.0299999999988358 0.0199999999967986 "x1;x2;x3;Noise1;Noise2;Noise7;Noise9;Noise10;Noise13;Noise14;Noise17;Noise19;Noise26;Noise30;Noise32;Noise33;Noise34;Noise37;Noise39;Noise45;Noise46;Noise47;Noise48;Noise51;Noise52;Noise55;Noise60;Noise61;Noise63;Noise68;Noise71;Noise72;Noise74;Noise79;Noise80;Noise82;Noise83;Noise86;Noise88;Noise90;Noise92;Noise93;Noise97;Noise100;Noise101;Noise107;Noise109;Noise116;Noise122;Noise124;Noise131;Noise133;Noise136;Noise140;Noise141;Noise146;Noise147;Noise148;Noise151;Noise152;Noise155;Noise159;Noise160;Noise161;Noise163;Noise164;Noise167;Noise168;Noise170;Noise175;Noise178;Noise179;Noise180;Noise184;Noise187;Noise188;Noise190;Noise192;Noise193;Noise195;Noise197" "faible" "desequilibre" 200
"347" "GAMMA_FORW" 81 3 0.61 0.604060913705584 1 0.149574818848428 0.57 0.580246913580247 0.526315789473684 0.0842178570347443 0.553281351526966 0.641975308641975 0.526315789473684 0.999996817938648 0.526315789473684 0.580246913580247 0.435765260960079 133 0.0500000000029104 0 "x1;x2;x3;Noise1;Noise2;Noise7;Noise9;Noise10;Noise13;Noise14;Noise17;Noise19;Noise26;Noise30;Noise32;Noise33;Noise34;Noise37;Noise39;Noise45;Noise46;Noise47;Noise48;Noise51;Noise52;Noise55;Noise60;Noise61;Noise63;Noise68;Noise71;Noise72;Noise74;Noise79;Noise80;Noise82;Noise83;Noise86;Noise88;Noise90;Noise92;Noise93;Noise97;Noise100;Noise101;Noise107;Noise109;Noise116;Noise122;Noise124;Noise131;Noise133;Noise136;Noise140;Noise141;Noise146;Noise147;Noise148;Noise151;Noise152;Noise155;Noise159;Noise160;Noise161;Noise163;Noise164;Noise167;Noise168;Noise170;Noise175;Noise178;Noise179;Noise180;Noise184;Noise187;Noise188;Noise190;Noise192;Noise193;Noise195;Noise197" "faible" "desequilibre" 200
"348" "LASSO" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.87 0.925925925925926 0.631578947368421 0.569278522431681 0.778752436647174 0.777777777777778 0.947368421052632 0.269217800639792 0.631578947368421 0.925925925925926 0.204202770786219 1.81999999999971 0.0199999999967986 0 "x2" "faible" "desequilibre" 200
"349" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.87 0.925925925925926 0.631578947368421 0.569278522431681 0.778752436647174 0.777777777777778 0.947368421052632 0.269217800639792 0.631578947368421 0.925925925925926 0.204202770786219 0.480000000003201 0.0400000000008731 0 "x2" "faible" "desequilibre" 200
"350" "STEP" 11 2 0.95 0.954314720812183 0.666666666666667 0.331089249308355 0.81 0.827160493827161 0.736842105263158 0.49278235803051 0.782001299545159 0.827160493827161 0.736842105263158 0.500001882163826 0.736842105263158 0.827160493827161 0.190000055704083 4.56999999999971 0.0299999999988358 0.0199999999967986 "x2;x1;Noise90;Noise188;Noise46;Noise168;Noise160;Noise81;Noise112;Noise173;Noise44" "faible" "desequilibre" 200
"351" "SU" 2 1 0.985 0.99492385786802 0.333333333333333 0.401014795732804 0.88 0.925925925925926 0.684210526315789 0.610136452241715 0.805068226120858 0.703703703703704 1 0.191055844762497 0.684210526315789 0.925925925925926 0.204129396721732 0.430000000000291 0.0600000000049477 0 "x2;Noise148" "faible" "desequilibre" 200
"352" "SVM-RFE" 30 2 0.855 0.857868020304569 0.666666666666667 0.178559460608396 0.76 0.790123456790123 0.631578947368421 0.364583671028503 0.710851202079272 0.876543209876543 0.631578947368421 0.999993680422512 0.631578947368421 0.790123456790123 0.233133743828913 10.8000000000029 0.0299999999988358 0 "Noise124;Noise128;Noise131;Noise139;Noise160;Noise167;Noise17;Noise170;Noise175;Noise177;Noise179;Noise180;Noise187;Noise188;Noise19;Noise195;Noise26;Noise40;Noise45;Noise5;Noise6;Noise63;Noise67;Noise71;Noise73;Noise82;Noise90;Noise93;x1;x2" "faible" "desequilibre" 200
"353" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.87 0.987341772151899 0.428571428571429 0.564682908561272 0.707956600361664 0.835443037974684 0.857142857142857 0.186988184109304 0.428571428571429 0.987341772151899 0.202421772808309 0.989999999997963 0.0500000000029104 0.0100000000020373 "x2" "faible" "desequilibre" 200
"354" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.87 0.987341772151899 0.428571428571429 0.564682908561272 0.707956600361664 0.835443037974684 0.857142857142857 0.186988184109304 0.428571428571429 0.987341772151899 0.202421772808309 0.309999999997672 0.0499999999956344 0 "x2" "faible" "desequilibre" 200
"355" "FULL" 200 3 0.015 0 1 0 0.52 0.544303797468354 0.428571428571429 -0.0222076047417902 0.486437613019892 0.531645569620253 0.571428571428571 9.00669306661276e-08 0.428571428571429 0.544303797468354 0.47924711418029 0.0200000000040745 0.120000000002619 0.0599999999976717 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "desequilibre" 200
"356" "GAMMA_BACK" 103 3 0.5 0.49238578680203 1 0.119755307173318 0.62 0.645569620253165 0.523809523809524 0.141444448241944 0.584689572031344 0.784810126582278 0.476190476190476 0.999999999992488 0.523809523809524 0.645569620253165 0.388061161939007 284.839999999997 0.0600000000049477 0 "x1;x2;x3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise11;Noise12;Noise13;Noise14;Noise17;Noise19;Noise21;Noise24;Noise26;Noise28;Noise29;Noise32;Noise33;Noise34;Noise36;Noise38;Noise40;Noise43;Noise44;Noise47;Noise50;Noise54;Noise58;Noise59;Noise61;Noise63;Noise66;Noise67;Noise69;Noise72;Noise73;Noise74;Noise76;Noise77;Noise78;Noise79;Noise80;Noise84;Noise87;Noise88;Noise92;Noise95;Noise98;Noise99;Noise100;Noise103;Noise104;Noise105;Noise108;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise117;Noise120;Noise121;Noise122;Noise123;Noise126;Noise131;Noise133;Noise134;Noise136;Noise141;Noise142;Noise143;Noise145;Noise146;Noise151;Noise154;Noise155;Noise156;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise170;Noise174;Noise178;Noise179;Noise183;Noise184;Noise186;Noise187;Noise189;Noise190;Noise191;Noise192;Noise193;Noise195;Noise196" "faible" "desequilibre" 200
